ID_TE001;DATA_RICEZIONE;TIMESTAMP_TX;CONSUMO;STATO;LATITUDINE;LONGITUDINE;DESCRIZIONE
5;03-APR-23 13:06:25;03/04/2023;2,4;1;43,828399;11,182587;Telaio=VLUR4X20009103465 Targa=EA022KH
5;03-APR-23 13:07:26;03/04/2023;2,1;1;43,827883;11,184424;Telaio=VLUR4X20009103465 Targa=EA022KH
5;03-APR-23 13:08:26;03/04/2023;2,1;1;43,827312;11,185598;Telaio=VLUR4X20009103465 Targa=EA022KH
5;03-APR-23 13:09:27;03/04/2023;2,4;1;43,826631;11,18695;Telaio=VLUR4X20009103465 Targa=EA022KH
5;03-APR-23 13:10:27;03/04/2023;2,1;1;43,826208;11,188302;Telaio=VLUR4X20009103465 Targa=EA022KH
5;03-APR-23 13:11:27;03/04/2023;2,7;1;43,825692;11,1894;Telaio=VLUR4X20009103465 Targa=EA022KH
5;03-APR-23 13:12:28;03/04/2023;2,1;1;43,82525;11,190446;Telaio=VLUR4X20009103465 Targa=EA022KH
5;03-APR-23 13:13:28;03/04/2023;3;1;43,823479;11,192216;Telaio=VLUR4X20009103465 Targa=EA022KH
5;03-APR-23 13:14:29;03/04/2023;2,4;1;43,821822;11,191193;Telaio=VLUR4X20009103465 Targa=EA022KH
5;03-APR-23 13:15:29;03/04/2023;2,6;1;43,820202;11,189865;Telaio=VLUR4X20009103465 Targa=EA022KH
5;03-APR-23 13:16:30;03/04/2023;2,3;1;43,818472;11,188332;Telaio=VLUR4X20009103465 Targa=EA022KH
5;03-APR-23 13:17:30;03/04/2023;2,9;1;43,817036;11,186851;Telaio=VLUR4X20009103465 Targa=EA022KH
5;03-APR-23 13:18:31;03/04/2023;2,2;1;43,815968;11,185727;Telaio=VLUR4X20009103465 Targa=EA022KH
5;03-APR-23 13:19:31;03/04/2023;2,4;1;43,814495;11,185573;Telaio=VLUR4X20009103465 Targa=EA022KH
5;03-APR-23 13:20:32;03/04/2023;2,4;1;43,813464;11,185062;Telaio=VLUR4X20009103465 Targa=EA022KH
5;03-APR-23 13:21:32;03/04/2023;2,2;1;43,812617;11,18353;Telaio=VLUR4X20009103465 Targa=EA022KH
5;03-APR-23 13:22:33;03/04/2023;2,1;1;43,81166;11,182151;Telaio=VLUR4X20009103465 Targa=EA022KH
5;03-APR-23 13:23:33;03/04/2023;2,7;1;43,810445;11,181079;Telaio=VLUR4X20009103465 Targa=EA022KH
5;03-APR-23 13:24:34;03/04/2023;2;1;43,809635;11,180109;Telaio=VLUR4X20009103465 Targa=EA022KH
5;03-APR-23 13:25:34;03/04/2023;2,5;1;43,808567;11,179496;Telaio=VLUR4X20009103465 Targa=EA022KH
5;03-APR-23 13:26:35;03/04/2023;2,5;1;43,807316;11,177582;Telaio=VLUR4X20009103465 Targa=EA022KH
5;03-APR-23 13:27:35;03/04/2023;2,6;1;43,80645;11,177811;Telaio=VLUR4X20009103465 Targa=EA022KH
5;03-APR-23 13:28:36;03/04/2023;2,3;2;43,805548;11,176943;Telaio=VLUR4X20009103465 Targa=EA022KH
5;03-APR-23 13:29:36;03/04/2023;2,2;3;43,803707;11,175284;Telaio=VLUR4X20009103465 Targa=EA022KH
5;14-APR-23 09:44:19;03/04/2023;2,9;1;43,84617;11,17201;Telaio=VLUR4X20009103465 Targa=EA022KH
5;14-APR-23 09:47:41;03/04/2023;2,9;1;43,84617;11,17201;Telaio=VLUR4X20009103465 Targa=EA022KH
5;14-APR-23 09:48:16;03/04/2023;2,9;1;43,84617;11,17201;Telaio=VLUR4X20009103465 Targa=EA022KH
